Datum von;Datum bis;Generation_DE Block A [MW] Berechnete Auflösungen;Generation_DE Block B [MW] Berechnete Auflösungen;Generation_DE Block C [MW] Berechnete Auflösungen;Generation_DE Block D [MW] Berechnete Auflösungen;Generation_DE Block E [MW] Berechnete Auflösungen;Generation_DE Block F [MW] Berechnete Auflösungen
26.08.2025 18:30;26.08.2025 18:45;55,250;117,500;0,000;0,000;-;-
26.08.2025 18:45;26.08.2025 19:00;55,250;117,500;0,000;0,000;-;-
26.08.2025 19:00;26.08.2025 19:15;55,250;117,750;0,000;0,000;-;-
26.08.2025 19:15;26.08.2025 19:30;55,250;117,750;0,000;0,000;-;-
26.08.2025 19:30;26.08.2025 19:45;55,250;117,750;0,000;0,000;-;-
26.08.2025 19:45;26.08.2025 20:00;55,250;117,750;0,000;0,000;-;-
26.08.2025 20:00;26.08.2025 20:15;55,500;119,000;0,000;0,000;-;-
26.08.2025 20:15;26.08.2025 20:30;55,500;119,000;0,000;0,000;-;-
26.08.2025 20:30;26.08.2025 20:45;55,500;119,000;0,000;0,000;-;-
26.08.2025 20:45;26.08.2025 21:00;55,500;119,000;0,000;0,000;-;-
26.08.2025 21:00;26.08.2025 21:15;55,500;122,500;0,000;0,000;-;-
26.08.2025 21:15;26.08.2025 21:30;55,500;122,500;0,000;0,000;-;-
26.08.2025 21:30;26.08.2025 21:45;55,500;122,500;0,000;0,000;-;-
26.08.2025 21:45;26.08.2025 22:00;55,500;122,500;0,000;0,000;-;-
26.08.2025 22:00;26.08.2025 22:15;56,250;122,750;0,000;0,000;-;-
26.08.2025 22:15;26.08.2025 22:30;56,250;122,750;0,000;0,000;-;-
26.08.2025 22:30;26.08.2025 22:45;56,250;122,750;0,000;0,000;-;-
26.08.2025 22:45;26.08.2025 23:00;56,250;122,750;0,000;0,000;-;-
26.08.2025 23:00;26.08.2025 23:15;44,500;88,250;0,000;0,000;-;-
26.08.2025 23:15;26.08.2025 23:30;44,500;88,250;0,000;0,000;-;-
26.08.2025 23:30;26.08.2025 23:45;44,500;88,250;0,000;0,000;-;-
26.08.2025 23:45;27.08.2025 00:00;44,500;88,250;0,000;0,000;-;-
27.08.2025 00:00;27.08.2025 00:15;43,000;77,250;0,000;0,000;-;-
27.08.2025 00:15;27.08.2025 00:30;43,000;77,250;0,000;0,000;-;-
27.08.2025 00:30;27.08.2025 00:45;43,000;77,250;0,000;0,000;-;-
27.08.2025 00:45;27.08.2025 01:00;43,000;77,250;0,000;0,000;-;-
27.08.2025 01:00;27.08.2025 01:15;45,250;82,000;0,000;0,000;-;-
27.08.2025 01:15;27.08.2025 01:30;45,250;82,000;0,000;0,000;-;-
27.08.2025 01:30;27.08.2025 01:45;45,250;82,000;0,000;0,000;-;-
27.08.2025 01:45;27.08.2025 02:00;45,250;82,000;0,000;0,000;-;-
27.08.2025 02:00;27.08.2025 02:15;45,500;81,750;0,000;0,000;-;-
27.08.2025 02:15;27.08.2025 02:30;45,500;81,750;0,000;0,000;-;-
27.08.2025 02:30;27.08.2025 02:45;45,500;81,750;0,000;0,000;-;-
27.08.2025 02:45;27.08.2025 03:00;45,500;81,750;0,000;0,000;-;-
27.08.2025 03:00;27.08.2025 03:15;45,750;82,500;0,000;0,000;-;-
27.08.2025 03:15;27.08.2025 03:30;45,750;82,500;0,000;0,000;-;-
27.08.2025 03:30;27.08.2025 03:45;45,750;82,500;0,000;0,000;-;-
27.08.2025 03:45;27.08.2025 04:00;45,750;82,500;0,000;0,000;-;-
27.08.2025 04:00;27.08.2025 04:15;46,500;89,500;0,000;0,000;-;-
27.08.2025 04:15;27.08.2025 04:30;46,500;89,500;0,000;0,000;-;-
27.08.2025 04:30;27.08.2025 04:45;46,500;89,500;0,000;0,000;-;-
27.08.2025 04:45;27.08.2025 05:00;46,500;89,500;0,000;0,000;-;-
27.08.2025 05:00;27.08.2025 05:15;58,000;114,500;0,000;0,000;-;-
27.08.2025 05:15;27.08.2025 05:30;58,000;114,500;0,000;0,000;-;-
27.08.2025 05:30;27.08.2025 05:45;58,000;114,500;0,000;0,000;-;-
27.08.2025 05:45;27.08.2025 06:00;58,000;114,500;0,000;0,000;-;-
27.08.2025 06:00;27.08.2025 06:15;58,000;114,500;0,000;0,000;-;-
27.08.2025 06:15;27.08.2025 06:30;58,000;114,500;0,000;0,000;-;-
27.08.2025 06:30;27.08.2025 06:45;58,000;114,500;0,000;0,000;-;-
27.08.2025 06:45;27.08.2025 07:00;58,000;114,500;0,000;0,000;-;-
27.08.2025 07:00;27.08.2025 07:15;56,500;119,250;0,000;0,000;-;-
27.08.2025 07:15;27.08.2025 07:30;56,500;119,250;0,000;0,000;-;-
27.08.2025 07:30;27.08.2025 07:45;56,500;119,250;0,000;0,000;-;-
27.08.2025 07:45;27.08.2025 08:00;56,500;119,250;0,000;0,000;-;-
27.08.2025 08:00;27.08.2025 08:15;41,000;89,250;0,000;0,000;-;-
27.08.2025 08:15;27.08.2025 08:30;41,000;89,250;0,000;0,000;-;-
27.08.2025 08:30;27.08.2025 08:45;41,000;89,250;0,000;0,000;-;-
27.08.2025 08:45;27.08.2025 09:00;41,000;89,250;0,000;0,000;-;-
27.08.2025 09:00;27.08.2025 09:15;39,500;76,500;0,000;0,000;-;-
27.08.2025 09:15;27.08.2025 09:30;39,500;76,500;0,000;0,000;-;-
27.08.2025 09:30;27.08.2025 09:45;39,500;76,500;0,000;0,000;-;-
27.08.2025 09:45;27.08.2025 10:00;39,500;76,500;0,000;0,000;-;-
27.08.2025 10:00;27.08.2025 10:15;38,000;71,250;0,000;0,000;-;-
27.08.2025 10:15;27.08.2025 10:30;38,000;71,250;0,000;0,000;-;-
27.08.2025 10:30;27.08.2025 10:45;38,000;71,250;0,000;0,000;-;-
27.08.2025 10:45;27.08.2025 11:00;38,000;71,250;0,000;0,000;-;-
27.08.2025 11:00;27.08.2025 11:15;39,000;72,250;0,000;0,000;-;-
27.08.2025 11:15;27.08.2025 11:30;39,000;72,250;0,000;0,000;-;-
27.08.2025 11:30;27.08.2025 11:45;39,000;72,250;0,000;0,000;-;-
27.08.2025 11:45;27.08.2025 12:00;39,000;72,250;0,000;0,000;-;-
27.08.2025 12:00;27.08.2025 12:15;36,000;70,250;0,000;0,000;-;-
27.08.2025 12:15;27.08.2025 12:30;36,000;70,250;0,000;0,000;-;-
27.08.2025 12:30;27.08.2025 12:45;36,000;70,250;0,000;0,000;-;-
27.08.2025 12:45;27.08.2025 13:00;36,000;70,250;0,000;0,000;-;-
27.08.2025 13:00;27.08.2025 13:15;35,000;71,000;0,000;0,000;-;-
27.08.2025 13:15;27.08.2025 13:30;35,000;71,000;0,000;0,000;-;-
27.08.2025 13:30;27.08.2025 13:45;35,000;71,000;0,000;0,000;-;-
27.08.2025 13:45;27.08.2025 14:00;35,000;71,000;0,000;0,000;-;-
27.08.2025 14:00;27.08.2025 14:15;39,250;74,750;0,000;0,000;-;-
27.08.2025 14:15;27.08.2025 14:30;39,250;74,750;0,000;0,000;-;-
27.08.2025 14:30;27.08.2025 14:45;39,250;74,750;0,000;0,000;-;-
27.08.2025 14:45;27.08.2025 15:00;39,250;74,750;0,000;0,000;-;-
27.08.2025 15:00;27.08.2025 15:15;37,250;75,000;0,000;0,000;-;-
27.08.2025 15:15;27.08.2025 15:30;37,250;75,000;0,000;0,000;-;-
27.08.2025 15:30;27.08.2025 15:45;37,250;75,000;0,000;0,000;-;-
27.08.2025 15:45;27.08.2025 16:00;37,250;75,000;0,000;0,000;-;-
27.08.2025 16:00;27.08.2025 16:15;54,250;114,250;0,000;0,000;-;-
27.08.2025 16:15;27.08.2025 16:30;54,250;114,250;0,000;0,000;-;-
27.08.2025 16:30;27.08.2025 16:45;54,250;114,250;0,000;0,000;-;-
27.08.2025 16:45;27.08.2025 17:00;54,250;114,250;0,000;0,000;-;-
27.08.2025 17:00;27.08.2025 17:15;56,000;116,750;0,000;0,000;-;-
27.08.2025 17:15;27.08.2025 17:30;56,000;116,750;0,000;0,000;-;-
27.08.2025 17:30;27.08.2025 17:45;56,000;116,750;0,000;0,000;-;-
27.08.2025 17:45;27.08.2025 18:00;56,000;116,750;0,000;0,000;-;-
27.08.2025 18:00;27.08.2025 18:15;56,250;122,750;0,000;0,000;-;-
27.08.2025 18:15;27.08.2025 18:30;56,250;122,750;0,000;0,000;-;-
27.08.2025 18:30;27.08.2025 18:45;56,250;122,750;0,000;0,000;-;-
27.08.2025 18:45;27.08.2025 19:00;56,250;122,750;0,000;0,000;-;-
27.08.2025 19:00;27.08.2025 19:15;56,250;123,000;0,000;0,000;-;-
27.08.2025 19:15;27.08.2025 19:30;56,250;123,000;0,000;0,000;-;-
27.08.2025 19:30;27.08.2025 19:45;56,250;123,000;0,000;0,000;-;-
27.08.2025 19:45;27.08.2025 20:00;56,250;123,000;0,000;0,000;-;-
27.08.2025 20:00;27.08.2025 20:15;56,750;122,500;0,000;0,000;-;-
27.08.2025 20:15;27.08.2025 20:30;56,750;122,500;0,000;0,000;-;-
27.08.2025 20:30;27.08.2025 20:45;56,750;122,500;0,000;0,000;-;-
27.08.2025 20:45;27.08.2025 21:00;56,750;122,500;0,000;0,000;-;-
27.08.2025 21:00;27.08.2025 21:15;56,750;122,250;0,000;0,000;-;-
27.08.2025 21:15;27.08.2025 21:30;56,750;122,250;0,000;0,000;-;-
27.08.2025 21:30;27.08.2025 21:45;56,750;122,250;0,000;0,000;-;-
27.08.2025 21:45;27.08.2025 22:00;56,750;122,250;0,000;0,000;-;-
27.08.2025 22:00;27.08.2025 22:15;57,250;114,250;0,000;0,000;-;-
27.08.2025 22:15;27.08.2025 22:30;57,250;114,250;0,000;0,000;-;-
27.08.2025 22:30;27.08.2025 22:45;57,250;114,250;0,000;0,000;-;-
27.08.2025 22:45;27.08.2025 23:00;57,250;114,250;0,000;0,000;-;-
27.08.2025 23:00;27.08.2025 23:15;41,000;81,750;0,000;0,000;-;-
27.08.2025 23:15;27.08.2025 23:30;41,000;81,750;0,000;0,000;-;-
27.08.2025 23:30;27.08.2025 23:45;41,000;81,750;0,000;0,000;-;-
27.08.2025 23:45;28.08.2025 00:00;41,000;81,750;0,000;0,000;-;-
28.08.2025 00:00;28.08.2025 00:15;41,250;76,500;0,000;0,000;-;-
28.08.2025 00:15;28.08.2025 00:30;41,250;76,500;0,000;0,000;-;-
28.08.2025 00:30;28.08.2025 00:45;41,250;76,500;0,000;0,000;-;-
28.08.2025 00:45;28.08.2025 01:00;41,250;76,500;0,000;0,000;-;-
28.08.2025 01:00;28.08.2025 01:15;41,750;78,250;0,000;0,000;-;-
28.08.2025 01:15;28.08.2025 01:30;41,750;78,250;0,000;0,000;-;-
28.08.2025 01:30;28.08.2025 01:45;41,750;78,250;0,000;0,000;-;-
28.08.2025 01:45;28.08.2025 02:00;41,750;78,250;0,000;0,000;-;-
28.08.2025 02:00;28.08.2025 02:15;39,750;81,500;0,000;0,000;-;-
28.08.2025 02:15;28.08.2025 02:30;39,750;81,500;0,000;0,000;-;-
28.08.2025 02:30;28.08.2025 02:45;39,750;81,500;0,000;0,000;-;-
28.08.2025 02:45;28.08.2025 03:00;39,750;81,500;0,000;0,000;-;-
28.08.2025 03:00;28.08.2025 03:15;39,750;80,750;0,000;0,000;-;-
28.08.2025 03:15;28.08.2025 03:30;39,750;80,750;0,000;0,000;-;-
28.08.2025 03:30;28.08.2025 03:45;39,750;80,750;0,000;0,000;-;-
28.08.2025 03:45;28.08.2025 04:00;39,750;80,750;0,000;0,000;-;-
28.08.2025 04:00;28.08.2025 04:15;42,500;89,000;0,000;0,000;-;-
28.08.2025 04:15;28.08.2025 04:30;42,500;89,000;0,000;0,000;-;-
28.08.2025 04:30;28.08.2025 04:45;42,500;89,000;0,000;0,000;-;-
28.08.2025 04:45;28.08.2025 05:00;42,500;89,000;0,000;0,000;-;-
28.08.2025 05:00;28.08.2025 05:15;57,250;114,250;0,000;0,000;-;-
28.08.2025 05:15;28.08.2025 05:30;57,250;114,250;0,000;0,000;-;-
28.08.2025 05:30;28.08.2025 05:45;57,250;114,250;0,000;0,000;-;-
28.08.2025 05:45;28.08.2025 06:00;57,250;114,250;0,000;0,000;-;-
28.08.2025 06:00;28.08.2025 06:15;57,500;114,500;0,000;0,000;-;-
28.08.2025 06:15;28.08.2025 06:30;57,500;114,500;0,000;0,000;-;-
28.08.2025 06:30;28.08.2025 06:45;57,500;114,500;0,000;0,000;-;-
28.08.2025 06:45;28.08.2025 07:00;57,500;114,500;0,000;0,000;-;-
28.08.2025 07:00;28.08.2025 07:15;56,750;122,500;0,000;0,000;-;-
28.08.2025 07:15;28.08.2025 07:30;56,750;122,500;0,000;0,000;-;-
28.08.2025 07:30;28.08.2025 07:45;56,750;122,500;0,000;0,000;-;-
28.08.2025 07:45;28.08.2025 08:00;56,750;122,500;0,000;0,000;-;-
28.08.2025 08:00;28.08.2025 08:15;55,500;123,750;0,000;0,000;-;-
28.08.2025 08:15;28.08.2025 08:30;55,500;123,750;0,000;0,000;-;-
28.08.2025 08:30;28.08.2025 08:45;55,500;123,750;0,000;0,000;-;-
28.08.2025 08:45;28.08.2025 09:00;55,500;123,750;0,000;0,000;-;-
28.08.2025 09:00;28.08.2025 09:15;54,750;121,000;0,000;0,000;-;-
28.08.2025 09:15;28.08.2025 09:30;54,750;121,000;0,000;0,000;-;-
28.08.2025 09:30;28.08.2025 09:45;54,750;121,000;0,000;0,000;-;-
28.08.2025 09:45;28.08.2025 10:00;54,750;121,000;0,000;0,000;-;-
28.08.2025 10:00;28.08.2025 10:15;55,000;121,750;0,000;0,000;-;-
28.08.2025 10:15;28.08.2025 10:30;55,000;121,750;0,000;0,000;-;-
28.08.2025 10:30;28.08.2025 10:45;55,000;121,750;0,000;0,000;-;-
28.08.2025 10:45;28.08.2025 11:00;55,000;121,750;0,000;0,000;-;-
28.08.2025 11:00;28.08.2025 11:15;42,500;103,000;0,000;0,000;-;-
28.08.2025 11:15;28.08.2025 11:30;42,500;103,000;0,000;0,000;-;-
28.08.2025 11:30;28.08.2025 11:45;42,500;103,000;0,000;0,000;-;-
28.08.2025 11:45;28.08.2025 12:00;42,500;103,000;0,000;0,000;-;-
28.08.2025 12:00;28.08.2025 12:15;43,750;105,500;0,000;0,000;-;-
28.08.2025 12:15;28.08.2025 12:30;43,750;105,500;0,000;0,000;-;-
28.08.2025 12:30;28.08.2025 12:45;43,750;105,500;0,000;0,000;-;-
28.08.2025 12:45;28.08.2025 13:00;43,750;105,500;0,000;0,000;-;-
28.08.2025 13:00;28.08.2025 13:15;43,750;105,250;0,000;0,000;-;-
28.08.2025 13:15;28.08.2025 13:30;43,750;105,250;0,000;0,000;-;-
28.08.2025 13:30;28.08.2025 13:45;43,750;105,250;0,000;0,000;-;-
28.08.2025 13:45;28.08.2025 14:00;43,750;105,250;0,000;0,000;-;-
28.08.2025 14:00;28.08.2025 14:15;45,750;106,750;0,000;0,000;-;-
28.08.2025 14:15;28.08.2025 14:30;45,750;106,750;0,000;0,000;-;-
28.08.2025 14:30;28.08.2025 14:45;45,750;106,750;0,000;0,000;-;-
28.08.2025 14:45;28.08.2025 15:00;45,750;106,750;0,000;0,000;-;-
28.08.2025 15:00;28.08.2025 15:15;48,000;109,000;0,000;0,000;-;-
28.08.2025 15:15;28.08.2025 15:30;48,000;109,000;0,000;0,000;-;-
28.08.2025 15:30;28.08.2025 15:45;48,000;109,000;0,000;0,000;-;-
28.08.2025 15:45;28.08.2025 16:00;48,000;109,000;0,000;0,000;-;-
28.08.2025 16:00;28.08.2025 16:15;56,000;121,000;0,000;0,000;-;-
28.08.2025 16:15;28.08.2025 16:30;56,000;121,000;0,000;0,000;-;-
28.08.2025 16:30;28.08.2025 16:45;56,000;121,000;0,000;0,000;-;-
28.08.2025 16:45;28.08.2025 17:00;56,000;121,000;0,000;0,000;-;-
28.08.2025 17:00;28.08.2025 17:15;55,000;121,000;0,000;0,000;-;-
28.08.2025 17:15;28.08.2025 17:30;55,000;121,000;0,000;0,000;-;-
28.08.2025 17:30;28.08.2025 17:45;55,000;121,000;0,000;0,000;-;-
28.08.2025 17:45;28.08.2025 18:00;55,000;121,000;0,000;0,000;-;-
28.08.2025 18:00;28.08.2025 18:15;55,750;120,500;4,000;0,000;-;-
28.08.2025 18:15;28.08.2025 18:30;55,750;120,500;4,000;0,000;-;-
28.08.2025 18:30;28.08.2025 18:45;55,750;120,500;4,000;0,000;-;-
28.08.2025 18:45;28.08.2025 19:00;55,750;120,500;4,000;0,000;-;-
28.08.2025 19:00;28.08.2025 19:15;55,500;121,500;20,000;0,000;-;-
28.08.2025 19:15;28.08.2025 19:30;55,500;121,500;20,000;0,000;-;-
28.08.2025 19:30;28.08.2025 19:45;55,500;121,500;20,000;0,000;-;-
28.08.2025 19:45;28.08.2025 20:00;55,500;121,500;20,000;0,000;-;-
28.08.2025 20:00;28.08.2025 20:15;55,750;123,000;23,500;0,000;-;-
28.08.2025 20:15;28.08.2025 20:30;55,750;123,000;23,500;0,000;-;-
28.08.2025 20:30;28.08.2025 20:45;55,750;123,000;23,500;0,000;-;-
28.08.2025 20:45;28.08.2025 21:00;55,750;123,000;23,500;0,000;-;-
28.08.2025 21:00;28.08.2025 21:15;56,000;122,750;27,500;0,000;-;-
28.08.2025 21:15;28.08.2025 21:30;56,000;122,750;27,500;0,000;-;-
28.08.2025 21:30;28.08.2025 21:45;56,000;122,750;27,500;0,000;-;-
28.08.2025 21:45;28.08.2025 22:00;56,000;122,750;27,500;0,000;-;-
28.08.2025 22:00;28.08.2025 22:15;56,500;123,000;28,750;0,000;-;-
28.08.2025 22:15;28.08.2025 22:30;56,500;123,000;28,750;0,000;-;-
28.08.2025 22:30;28.08.2025 22:45;56,500;123,000;28,750;0,000;-;-
28.08.2025 22:45;28.08.2025 23:00;56,500;123,000;28,750;0,000;-;-
28.08.2025 23:00;28.08.2025 23:15;56,750;122,750;43,500;0,000;-;-
28.08.2025 23:15;28.08.2025 23:30;56,750;122,750;43,500;0,000;-;-
28.08.2025 23:30;28.08.2025 23:45;56,750;122,750;43,500;0,000;-;-
28.08.2025 23:45;29.08.2025 00:00;56,750;122,750;43,500;0,000;-;-
29.08.2025 00:00;29.08.2025 00:15;57,000;124,250;49,750;0,000;-;-
29.08.2025 00:15;29.08.2025 00:30;57,000;124,250;49,750;0,000;-;-
29.08.2025 00:30;29.08.2025 00:45;57,000;124,250;49,750;0,000;-;-
29.08.2025 00:45;29.08.2025 01:00;57,000;124,250;49,750;0,000;-;-
29.08.2025 01:00;29.08.2025 01:15;56,750;124,500;50,500;0,000;-;-
29.08.2025 01:15;29.08.2025 01:30;56,750;124,500;50,500;0,000;-;-
29.08.2025 01:30;29.08.2025 01:45;56,750;124,500;50,500;0,000;-;-
29.08.2025 01:45;29.08.2025 02:00;56,750;124,500;50,500;0,000;-;-
29.08.2025 02:00;29.08.2025 02:15;56,250;123,000;51,250;0,000;-;-
29.08.2025 02:15;29.08.2025 02:30;56,250;123,000;51,250;0,000;-;-
29.08.2025 02:30;29.08.2025 02:45;56,250;123,000;51,250;0,000;-;-
29.08.2025 02:45;29.08.2025 03:00;56,250;123,000;51,250;0,000;-;-
29.08.2025 03:00;29.08.2025 03:15;56,750;123,500;55,500;0,000;-;-
29.08.2025 03:15;29.08.2025 03:30;56,750;123,500;55,500;0,000;-;-
29.08.2025 03:30;29.08.2025 03:45;56,750;123,500;55,500;0,000;-;-
29.08.2025 03:45;29.08.2025 04:00;56,750;123,500;55,500;0,000;-;-
29.08.2025 04:00;29.08.2025 04:15;56,000;124,000;57,750;0,000;-;-
29.08.2025 04:15;29.08.2025 04:30;56,000;124,000;57,750;0,000;-;-
29.08.2025 04:30;29.08.2025 04:45;56,000;124,000;57,750;0,000;-;-
29.08.2025 04:45;29.08.2025 05:00;56,000;124,000;57,750;0,000;-;-
29.08.2025 05:00;29.08.2025 05:15;56,250;121,500;58,500;0,000;-;-
29.08.2025 05:15;29.08.2025 05:30;56,250;121,500;58,500;0,000;-;-
29.08.2025 05:30;29.08.2025 05:45;56,250;121,500;58,500;0,000;-;-
29.08.2025 05:45;29.08.2025 06:00;56,250;121,500;58,500;0,000;-;-
29.08.2025 06:00;29.08.2025 06:15;57,250;103,000;58,250;0,000;-;-
29.08.2025 06:15;29.08.2025 06:30;57,250;103,000;58,250;0,000;-;-
29.08.2025 06:30;29.08.2025 06:45;57,250;103,000;58,250;0,000;-;-
29.08.2025 06:45;29.08.2025 07:00;57,250;103,000;58,250;0,000;-;-
29.08.2025 07:00;29.08.2025 07:15;57,000;101,250;58,500;0,000;-;-
29.08.2025 07:15;29.08.2025 07:30;57,000;101,250;58,500;0,000;-;-
29.08.2025 07:30;29.08.2025 07:45;57,000;101,250;58,500;0,000;-;-
29.08.2025 07:45;29.08.2025 08:00;57,000;101,250;58,500;0,000;-;-
29.08.2025 08:00;29.08.2025 08:15;57,000;101,250;58,500;0,000;-;-
29.08.2025 08:15;29.08.2025 08:30;57,000;101,250;58,500;0,000;-;-
29.08.2025 08:30;29.08.2025 08:45;57,000;101,250;58,500;0,000;-;-
29.08.2025 08:45;29.08.2025 09:00;57,000;101,250;58,500;0,000;-;-
29.08.2025 09:00;29.08.2025 09:15;58,750;100,500;58,000;0,000;-;-
29.08.2025 09:15;29.08.2025 09:30;58,750;100,500;58,000;0,000;-;-
29.08.2025 09:30;29.08.2025 09:45;58,750;100,500;58,000;0,000;-;-
29.08.2025 09:45;29.08.2025 10:00;58,750;100,500;58,000;0,000;-;-
29.08.2025 10:00;29.08.2025 10:15;40,750;78,500;40,000;0,000;-;-
29.08.2025 10:15;29.08.2025 10:30;40,750;78,500;40,000;0,000;-;-
29.08.2025 10:30;29.08.2025 10:45;40,750;78,500;40,000;0,000;-;-
29.08.2025 10:45;29.08.2025 11:00;40,750;78,500;40,000;0,000;-;-
29.08.2025 11:00;29.08.2025 11:15;39,000;75,250;41,500;0,000;-;-
29.08.2025 11:15;29.08.2025 11:30;39,000;75,250;41,500;0,000;-;-
29.08.2025 11:30;29.08.2025 11:45;39,000;75,250;41,500;0,000;-;-
29.08.2025 11:45;29.08.2025 12:00;39,000;75,250;41,500;0,000;-;-
29.08.2025 12:00;29.08.2025 12:15;40,250;77,250;45,750;0,000;-;-
29.08.2025 12:15;29.08.2025 12:30;40,250;77,250;45,750;0,000;-;-
29.08.2025 12:30;29.08.2025 12:45;40,250;77,250;45,750;0,000;-;-
29.08.2025 12:45;29.08.2025 13:00;40,250;77,250;45,750;0,000;-;-
29.08.2025 13:00;29.08.2025 13:15;40,250;77,000;45,750;0,000;-;-
29.08.2025 13:15;29.08.2025 13:30;40,250;77,000;45,750;0,000;-;-
29.08.2025 13:30;29.08.2025 13:45;40,250;77,000;45,750;0,000;-;-
29.08.2025 13:45;29.08.2025 14:00;40,250;77,000;45,750;0,000;-;-
29.08.2025 14:00;29.08.2025 14:15;40,500;77,250;45,750;0,000;-;-
29.08.2025 14:15;29.08.2025 14:30;40,500;77,250;45,750;0,000;-;-
29.08.2025 14:30;29.08.2025 14:45;40,500;77,250;45,750;0,000;-;-
29.08.2025 14:45;29.08.2025 15:00;40,500;77,250;45,750;0,000;-;-
29.08.2025 15:00;29.08.2025 15:15;40,750;77,500;45,250;0,000;-;-
29.08.2025 15:15;29.08.2025 15:30;40,750;77,500;45,250;0,000;-;-
29.08.2025 15:30;29.08.2025 15:45;40,750;77,500;45,250;0,000;-;-
29.08.2025 15:45;29.08.2025 16:00;40,750;77,500;45,250;0,000;-;-
29.08.2025 16:00;29.08.2025 16:15;39,500;78,500;45,250;0,000;-;-
29.08.2025 16:15;29.08.2025 16:30;39,500;78,500;45,250;0,000;-;-
29.08.2025 16:30;29.08.2025 16:45;39,500;78,500;45,250;0,000;-;-
29.08.2025 16:45;29.08.2025 17:00;39,500;78,500;45,250;0,000;-;-
29.08.2025 17:00;29.08.2025 17:15;54,750;100,000;58,000;0,000;-;-
29.08.2025 17:15;29.08.2025 17:30;54,750;100,000;58,000;0,000;-;-
29.08.2025 17:30;29.08.2025 17:45;54,750;100,000;58,000;0,000;-;-
29.08.2025 17:45;29.08.2025 18:00;54,750;100,000;58,000;0,000;-;-
29.08.2025 18:00;29.08.2025 18:15;56,500;100,000;58,750;0,000;-;-
29.08.2025 18:15;29.08.2025 18:30;56,500;100,000;58,750;0,000;-;-
29.08.2025 18:30;29.08.2025 18:45;56,500;100,000;58,750;0,000;-;-
29.08.2025 18:45;29.08.2025 19:00;56,500;100,000;58,750;0,000;-;-
29.08.2025 19:00;29.08.2025 19:15;57,000;99,750;58,750;0,000;-;-
29.08.2025 19:15;29.08.2025 19:30;57,000;99,750;58,750;0,000;-;-
29.08.2025 19:30;29.08.2025 19:45;57,000;99,750;58,750;0,000;-;-
29.08.2025 19:45;29.08.2025 20:00;57,000;99,750;58,750;0,000;-;-
29.08.2025 20:00;29.08.2025 20:15;57,500;98,500;58,000;0,000;-;-
29.08.2025 20:15;29.08.2025 20:30;57,500;98,500;58,000;0,000;-;-
29.08.2025 20:30;29.08.2025 20:45;57,500;98,500;58,000;0,000;-;-
29.08.2025 20:45;29.08.2025 21:00;57,500;98,500;58,000;0,000;-;-
29.08.2025 21:00;29.08.2025 21:15;56,750;98,750;58,000;0,000;-;-
29.08.2025 21:15;29.08.2025 21:30;56,750;98,750;58,000;0,000;-;-
29.08.2025 21:30;29.08.2025 21:45;56,750;98,750;58,000;0,000;-;-
29.08.2025 21:45;29.08.2025 22:00;56,750;98,750;58,000;0,000;-;-
29.08.2025 22:00;29.08.2025 22:15;57,000;93,000;58,750;0,000;-;-
29.08.2025 22:15;29.08.2025 22:30;57,000;93,000;58,750;0,000;-;-
29.08.2025 22:30;29.08.2025 22:45;57,000;93,000;58,750;0,000;-;-
29.08.2025 22:45;29.08.2025 23:00;57,000;93,000;58,750;0,000;-;-
29.08.2025 23:00;29.08.2025 23:15;27,000;91,250;57,500;0,000;-;-
29.08.2025 23:15;29.08.2025 23:30;27,000;91,250;57,500;0,000;-;-
29.08.2025 23:30;29.08.2025 23:45;27,000;91,250;57,500;0,000;-;-
29.08.2025 23:45;30.08.2025 00:00;27,000;91,250;57,500;0,000;-;-
30.08.2025 00:00;30.08.2025 00:15;0,000;92,250;59,000;0,000;-;-
30.08.2025 00:15;30.08.2025 00:30;0,000;92,250;59,000;0,000;-;-
30.08.2025 00:30;30.08.2025 00:45;0,000;92,250;59,000;0,000;-;-
30.08.2025 00:45;30.08.2025 01:00;0,000;92,250;59,000;0,000;-;-
30.08.2025 01:00;30.08.2025 01:15;0,000;91,250;58,500;0,000;-;-
30.08.2025 01:15;30.08.2025 01:30;0,000;91,250;58,500;0,000;-;-
30.08.2025 01:30;30.08.2025 01:45;0,000;91,250;58,500;0,000;-;-
30.08.2025 01:45;30.08.2025 02:00;0,000;91,250;58,500;0,000;-;-
30.08.2025 02:00;30.08.2025 02:15;0,000;91,500;58,750;0,000;-;-
30.08.2025 02:15;30.08.2025 02:30;0,000;91,500;58,750;0,000;-;-
30.08.2025 02:30;30.08.2025 02:45;0,000;91,500;58,750;0,000;-;-
30.08.2025 02:45;30.08.2025 03:00;0,000;91,500;58,750;0,000;-;-
30.08.2025 03:00;30.08.2025 03:15;0,000;91,750;58,750;0,000;-;-
30.08.2025 03:15;30.08.2025 03:30;0,000;91,750;58,750;0,000;-;-
30.08.2025 03:30;30.08.2025 03:45;0,000;91,750;58,750;0,000;-;-
30.08.2025 03:45;30.08.2025 04:00;0,000;91,750;58,750;0,000;-;-
30.08.2025 04:00;30.08.2025 04:15;0,000;91,750;58,750;0,000;-;-
30.08.2025 04:15;30.08.2025 04:30;0,000;91,750;58,750;0,000;-;-
30.08.2025 04:30;30.08.2025 04:45;0,000;91,750;58,750;0,000;-;-
