Datetime,Andere,Braunkohle,Steinkohle,Erdgas,Absolute Emissionen,CO₂-Emissionsfaktor des Strommix
2023-01-14T19:00:00,2470.744,4559.222,3244.557,2907.482,13182.006,172.976
2023-01-14T20:00:00,2584.715,4522.04,3184.363,2908.296,13199.414,176.628
2023-01-14T21:00:00,2595.957,4527.235,3030.698,2900.151,13054.041,178.231
2023-01-14T22:00:00,2489.25,4592.03,2888.266,2892.187,12861.734,181.613
2023-01-14T23:00:00,2489.155,4545.005,2724.64,2878.884,12637.684,184.096
2023-01-15T00:00:00,2421.571,4274.066,2276.997,2932.55,11905.184,178.46
2023-01-15T01:00:00,2412.005,4196.693,2359.87,2854.358,11822.928,180.017
2023-01-15T02:00:00,2417.595,4180.016,2417.31,2860.874,11875.795,184.896
2023-01-15T03:00:00,2417.418,4180.289,2466.906,2864.313,11928.926,189.364
2023-01-15T04:00:00,2402.51,4187.672,2650.88,2864.766,12105.827,194.174
2023-01-15T05:00:00,2391.564,4251.647,2788.649,2883.68,12315.541,198.049
2023-01-15T06:00:00,2394.748,4403.384,2897.804,2913.817,12609.753,201.782
2023-01-15T07:00:00,2396.251,4543.092,2857.745,2904.043,12701.131,202.897
2023-01-15T08:00:00,2405.721,4668.036,2966.688,2914.722,12955.167,200.459
2023-01-15T09:00:00,2435.169,4741.853,3088.349,2946.125,13211.497,197.772
2023-01-15T10:00:00,2442.383,4630.033,3179.912,2938.161,13190.49,188.793
2023-01-15T11:00:00,2444.488,4544.732,3063.974,2918.342,12971.536,176.882
2023-01-15T12:00:00,2435.592,4610.075,3265.752,2917.075,13228.495,174.285
2023-01-15T13:00:00,2439.801,4746.775,3261.937,2941.6,13390.113,175.781
2023-01-15T14:00:00,2441.181,4784.231,3259.606,2920.785,13405.803,179.026
2023-01-15T15:00:00,2438.776,4786.964,3258.334,2915.084,13399.158,182.199
2023-01-15T16:00:00,2443.447,4843.559,3286.311,2917.437,13490.754,182.995
2023-01-15T17:00:00,2438.543,4866.524,3246.889,2925.853,13477.809,180.243
2023-01-15T18:00:00,2437.34,5226.046,3157.656,2950.65,13771.693,181.463
2023-01-15T19:00:00,2440.347,5315.447,3450.362,2966.488,14172.644,191.057
2023-01-15T20:00:00,2448.04,5145.393,3388.048,2956.804,13938.286,192.403
2023-01-15T21:00:00,2450.322,4925.578,3055.496,2941.6,13372.997,192.618
2023-01-15T22:00:00,2452.305,4902.066,2945.281,2975.99,13275.643,198.787
2023-01-15T23:00:00,2455.31,4867.071,2963.297,2940.605,13226.283,208.109
2023-01-16T00:00:00,2435.249,5066.38,2680.553,2908.477,13090.66,216.227
2023-01-16T01:00:00,2432.244,5217.57,2695.602,2888.205,13233.622,229.699
2023-01-16T02:00:00,2425.329,5586.66,2615.908,2942.686,13570.584,245.761
2023-01-16T03:00:00,2433.446,6503.372,2540.241,2982.778,14459.836,268.152
2023-01-16T04:00:00,2413.606,7963.876,2750.498,3037.349,16165.329,302.486
2023-01-16T05:00:00,2410.715,10432.953,3964.981,3255.545,20064.194,349.202
2023-01-16T06:00:00,2632.264,12700.809,4947.377,3556.548,23836.998,376.817
2023-01-16T07:00:00,2713.394,13441.176,6460.077,3917.733,26532.38,382.49
2023-01-16T08:00:00,2720.628,13781.013,7887.359,4004.975,28393.976,384.755
2023-01-16T09:00:00,2718.184,14287.076,8477.433,4015.292,29497.985,374.863
2023-01-16T10:00:00,2713.676,14357.34,8174.554,3972.033,29217.603,358.485
2023-01-16T11:00:00,2731.752,14406.279,7754.466,3974.658,28867.154,342.645
2023-01-16T12:00:00,2664.371,14961.828,6692.587,3906.602,28225.388,339.978
2023-01-16T13:00:00,2711.078,14603.128,7023.444,3887.235,28224.884,342.785
2023-01-16T14:00:00,2745.827,14623.906,7139.806,3888.14,28397.678,353.516
2023-01-16T15:00:00,2744.747,14705.379,7435.478,3914.566,28800.17,365.959
2023-01-16T16:00:00,2757.072,14814.465,8232.628,3978.73,29782.896,372.526
2023-01-16T17:00:00,2764.506,14477.636,8687.901,4019.093,29949.136,367.684
2023-01-16T18:00:00,2766.87,13715.944,8765.899,4020.36,29269.073,359.643
2023-01-16T19:00:00,2761.761,13484.92,8806.17,4004.161,29057.012,359.657
2023-01-16T20:00:00,2753.465,13403.993,8545.046,3904.611,28607.115,365.515
2023-01-16T21:00:00,2752.864,13095.051,8009.868,3704.968,27562.75,361.736
2023-01-16T22:00:00,2752.14,13339.471,7197.245,3535.28,26824.137,365.439
2023-01-16T23:00:00,2636.111,13427.779,6404.969,3393.376,25862.236,362.34
2023-01-17T00:00:00,2502.126,14157.211,5729.479,3171.108,25559.925,363.296
2023-01-17T01:00:00,2447.318,13503.511,5460.088,3140.791,24551.708,352.58
2023-01-17T02:00:00,2346.431,13052.948,5453.941,3068.843,23922.164,342.242
2023-01-17T03:00:00,2347.918,12739.358,5591.922,3059.793,23738.991,336.271
2023-01-17T04:00:00,2406.585,12968.194,5756.397,3194.367,24325.542,338.331
2023-01-17T05:00:00,2502.443,13629.276,6655.708,3493.741,26281.167,357.126
2023-01-17T06:00:00,2602.617,13693.251,7950.521,3800.083,28046.473,368.224
2023-01-17T07:00:00,2673.227,13911.698,8716.939,4082.896,29384.76,375.9
2023-01-17T08:00:00,2974.045,14144.635,9235.796,4150.318,30504.795,386.993
2023-01-17T09:00:00,3006.853,14240.871,9225.834,4250.14,30723.698,384.852
2023-01-17T10:00:00,3065.796,13909.784,9234.948,4286.883,30497.412,375.388
2023-01-17T11:00:00,3081.347,13973.486,9072.593,4312.313,30439.74,362.684
2023-01-17T12:00:00,3078.321,13925.367,8892.01,4300.367,30196.066,365.775
2023-01-17T13:00:00,3092.451,14045.664,9190.438,4458.652,30787.205,387.379
2023-01-17T14:00:00,3109.325,14313.869,9345.799,4539.559,31308.553,413.166
2023-01-17T15:00:00,3119.506,14618.984,9596.962,4650.15,31985.602,447.562
2023-01-17T16:00:00,3147.765,14839.071,9715.231,4762.098,32464.165,466.899
2023-01-17T17:00:00,3149.748,15514.37,9782.631,4748.433,33195.182,456.545
2023-01-17T18:00:00,2852.071,14958.001,9756.773,4783.275,32350.12,452.939
2023-01-17T19:00:00,2796.916,14535.323,9696.367,4779.565,31808.172,453.694
2023-01-17T20:00:00,2889.669,15149.38,9520.659,4617.57,32177.278,464.977
2023-01-17T21:00:00,2883.356,14899.219,9416.803,4461.457,31660.836,470.626
2023-01-17T22:00:00,2872.273,14660.268,9193.194,4365.256,31090.991,472.264
2023-01-17T23:00:00,2867.123,13832.959,8646.358,4226.338,29572.778,466.827
2023-01-18T00:00:00,2762.226,13916.619,8596.126,4079.185,29354.156,477.12
2023-01-18T01:00:00,2747.754,13513.627,8716.939,4053.755,29032.074,480.683
2023-01-18T02:00:00,2742.998,13476.171,8869.12,4019.636,29107.925,493.034
2023-01-18T03:00:00,2741.674,13530.305,8842.202,4049.411,29163.592,506.175
2023-01-18T04:00:00,2718.526,13988.797,9533.589,4108.326,30349.238,514.461
2023-01-18T05:00:00,2719.595,14237.591,10396.232,4278.738,31632.155,518.738
2023-01-18T06:00:00,2729.997,15269.677,10573.847,4748.795,33322.317,521.537
2023-01-18T07:00:00,2728.413,15563.582,10936.709,4941.017,34169.721,512.554
2023-01-18T08:00:00,2772.419,15665.561,11017.251,5068.803,34524.033,503.262
2023-01-18T09:00:00,2786.425,15655.445,10955.572,5049.074,34446.517,497.11
2023-01-18T10:00:00,2773.499,15691.26,10774.778,4937.94,34177.477,481.404
2023-01-18T11:00:00,2762.142,15710.398,10682.367,4966.9,34121.807,471.233
2023-01-18T12:00:00,2770.56,15590.922,10683.002,4927.985,33972.469,464.68
2023-01-18T13:00:00,2765.45,15561.668,10340.701,4949.433,33617.252,464.664
2023-01-18T14:00:00,2745.788,15454.222,10238.328,4927.985,33366.322,468.094
2023-01-18T15:00:00,2769.167,15552.1,10440.106,4994.683,33756.056,483.52
2023-01-18T16:00:00,2763.756,15490.311,11116.232,5099.482,34469.782,484.1
2023-01-18T17:00:00,2884.57,15464.337,11228.566,5137.673,34715.147,465
2023-01-18T18:00:00,2859.323,15462.97,11208.431,5088.26,34618.985,453.446
2023-01-18T19:00:00,2797.877,15420.32,10807.206,4910.247,33935.65,446.352
2023-01-18T20:00:00,2784.226,15184.376,10326.5,4510.961,32806.063,435.044
2023-01-18T21:00:00,2748.451,15057.518,9901.536,4222.899,31930.405,422.542
2023-01-18T22:00:00,2753.563,14778.924,9201.46,4047.42,30781.366,418.426
2023-01-18T23:00:00,2744.243,14446.195,7968.537,3912.213,29071.188,401.329
2023-01-19T00:00:00,2821.124,13609.59,7441.201,3950.494,27822.41,388.852
2023-01-19T01:00:00,2839.335,13100.519,7538.487,3926.331,27404.672,384.238
2023-01-19T02:00:00,2863.313,12752.754,7931.022,3848.772,27395.862,383.998
2023-01-19T03:00:00,2871.51,12855.006,7966.629,3895.923,27589.067,388.935
2023-01-19T04:00:00,2838.06,12812.082,8025.552,3912.575,27588.269,386.86
2023-01-19T05:00:00,2747.641,13025.334,8101.431,4087.33,27961.736,387.183
2023-01-19T06:00:00,2712.307,13086.85,8967.677,4397.836,29164.67,390.281
2023-01-19T07:00:00,2919.111,13344.666,10033.794,4859.567,31157.138,398.405
2023-01-19T08:00:00,3084.164,14116.475,10475.926,4912.509,32589.075,408.437
2023-01-19T09:00:00,3102.345,14172.796,10591.439,4867.44,32734.02,406.261
2023-01-19T10:00:00,3068.667,14228.295,10929.503,4829.068,33055.533,403.827
2023-01-19T11:00:00,3055.781,14818.02,10814.625,4670.784,33359.21,404.776
2023-01-19T12:00:00,3059.468,14729.165,10776.473,4739.021,33304.128,403.562
2023-01-19T13:00:00,3061.172,14479.003,10898.982,4791.33,33230.487,408.501
2023-01-19T14:00:00,3110.394,13893.107,11475.49,5078.758,33557.749,429.795
2023-01-19T15:00:00,3107.609,15001.745,12087.183,5296.32,35492.856,458.765
2023-01-19T16:00:00,3114.763,15445.473,12176.838,5373.064,36110.139,469.685
2023-01-19T17:00:00,3147.011,15131.336,12225.376,5317.768,35821.491,466.909
2023-01-19T18:00:00,3150.477,14934.488,12222.832,5363.471,35671.267,465.846
2023-01-19T19:00:00,2800.793,14836.611,12662.844,5315.144,35615.392,476.977
2023-01-19T20:00:00,2730.087,14709.753,12517.233,5273.514,35230.587,491.182
2023-01-19T21:00:00,2729.486,14470.801,12210.751,5081.654,34492.691,494.877
2023-01-19T22:00:00,2728.583,14736.82,12080.4,4706.893,34252.696,506.925
2023-01-19T23:00:00,2718.101,14537.511,11469.344,4385.89,33110.846,514.38
2023-01-20T00:00:00,2756.759,15080.483,10931.198,4455.122,33223.563,526.072
2023-01-20T01:00:00,2756.759,15212.81,10606.488,4466.073,33042.13,531.138
2023-01-20T02:00:00,2757.701,15205.701,10820.135,4427.52,33211.057,541.257
2023-01-20T03:00:00,2756.499,15244.524,10935.437,4449.059,33385.519,547.071
2023-01-20T04:00:00,2731.106,15540.07,10985.669,4484.444,33741.29,553.229
2023-01-20T05:00:00,2736.638,15687.98,11348.955,4674.766,34448.338,560.711
2023-01-20T06:00:00,2745.776,15738.558,12230.039,5069.346,35783.719,561.116
2023-01-20T07:00:00,2855.544,15669.934,12313.759,5246.273,36085.511,553.746
2023-01-20T08:00:00,3145.906,15666.927,12372.682,5416.051,36601.566,536.237
2023-01-20T09:00:00,3014.424,15637.674,12393.453,5410.259,36455.81,529.751
2023-01-20T10:00:00,3055.818,15648.062,12267.766,5363.561,36335.207,532.292
2023-01-20T11:00:00,2893.253,15706.844,12143.138,5414.513,36157.747,532.36
2023-01-20T12:00:00,2843.954,15684.152,12214.353,5424.558,36167.017,537.431
2023-01-20T13:00:00,2863.795,15673.762,12245.299,5426.73,36209.586,549.142
2023-01-20T14:00:00,2887.584,15806.088,12248.902,5421.391,36363.965,567.961
2023-01-20T15:00:00,2895.182,16009.224,12276.244,5426.64,36607.29,587.055
2023-01-20T16:00:00,2990.458,15973.956,12268.613,5444.468,36677.495,593.986
2023-01-20T17:00:00,3159.822,16239.427,12277.303,5489.266,37165.819,586.361
2023-01-20T18:00:00,3095.79,16316.8,12245.723,5505.465,37163.778,581.275
2023-01-20T19:00:00,2927.404,16330.196,12242.119,5460.034,36959.754,586.112
2023-01-20T20:00:00,2884.607,16393.625,12193.583,5389.082,36860.897,593.458
2023-01-20T21:00:00,2879.727,16380.229,12142.502,5279.034,36681.493,593.193
2023-01-20T22:00:00,2869.629,16353.709,11945.599,4929.252,36098.19,594.511
2023-01-20T23:00:00,2871.009,16104.641,11489.903,4496.209,34961.762,588.661
2023-01-21T00:00:00,3000.883,15030.179,11110.086,4478.019,33619.166,573.092
2023-01-21T01:00:00,3013.335,14510.171,11114.324,4321.635,32959.465,564.932
2023-01-21T02:00:00,2997.47,14334.374,11004.745,4323.445,32660.035,554.635
2023-01-21T03:00:00,3001.201,14589.183,10443.285,4226.61,32260.279,545.211
2023-01-21T04:00:00,2990.119,14663.275,10308.272,4258.194,32219.86,538.35
2023-01-21T05:00:00,2993.934,14720.142,10369.314,4256.656,32340.046,533.896
2023-01-21T06:00:00,2979.804,14729.438,10557.527,4297.019,32563.788,530.292
2023-01-21T07:00:00,2987.375,14941.05,11172.399,4385.347,33486.17,534.018
2023-01-21T08:00:00,2966.001,15466.798,11294.06,4359.011,34085.871,530.858
2023-01-21T09:00:00,2821.862,15236.049,11373.329,4429.873,33861.113,514.966
2023-01-21T10:00:00,2819.209,15582.72,10933.953,4440.009,33775.891,498.971
2023-01-21T11:00:00,2823.369,15724.615,10816.532,4493.585,33858.101,492.261
2023-01-21T12:00:00,2924.253,15426.882,11009.62,4424.171,33784.927,486.831
2023-01-21T13:00:00,2925.279,15630.018,10778.169,4358.649,33692.115,485.44
2023-01-21T14:00:00,3044.281,15431.803,10565.369,4200.817,33242.271,477.855
2023-01-21T15:00:00,3056.957,15466.525,10738.958,4220.184,33482.625,475.118
2023-01-21T16:00:00,3101.258,15441.645,11040.777,4347.337,33931.018,467.429
2023-01-21T17:00:00,3106.328,15124.227,11237.468,4424.986,33893.01,454.191
2023-01-21T18:00:00,3100.055,15094.427,11009.832,4417.565,33621.878,449.438
2023-01-21T19:00:00,3090.697,14994.909,10735.99,4349.961,33171.558,449.455
2023-01-21T20:00:00,3086.788,14809.817,10379.7,4202.265,32478.57,449.12
2023-01-21T21:00:00,3090.356,14682.96,10049.055,4104.616,31926.987,447.095
2023-01-21T22:00:00,3093.142,14664.095,9120.282,4117.557,30995.076,445.443
2023-01-21T23:00:00,3093.201,14640.31,8313.806,3948.322,29995.639,446.13
2023-01-22T00:00:00,3101.874,14924.919,7873.159,3859.089,29759.041,453.54
2023-01-22T01:00:00,3102.637,14681.319,7615.637,3851.035,29250.628,452.804
2023-01-22T02:00:00,3094.94,14343.123,6882.073,3852.211,28172.347,449.722
2023-01-22T03:00:00,3094.884,14311.409,6821.242,3854.655,28082.191,457.541
2023-01-22T04:00:00,3095.963,14350.506,7055.025,3870.402,28371.896,466.45
2023-01-22T05:00:00,3082.46,14366.636,7411.104,3876.827,28737.027,478.079
2023-01-22T06:00:00,3084.984,14389.875,7934.201,3933.209,29342.269,485.976
2023-01-22T07:00:00,3022.069,14487.753,8392.016,4072.488,29974.326,494.826
2023-01-22T08:00:00,2947.801,15146.92,9293.447,4170.952,31559.121,508.972
2023-01-22T09:00:00,2950.346,15614.982,10443.285,4224.257,33232.87,519.487
2023-01-22T10:00:00,2963.204,15667.2,11110.297,4267.154,34007.855,523.939
2023-01-22T11:00:00,2966.579,16012.232,11507.495,4463.72,34950.026,529.502
2023-01-22T12:00:00,2970.788,16541.535,11502.196,4621.009,35635.527,543.521
2023-01-22T13:00:00,2972.29,16743.304,11474.642,4820.652,36010.888,553.623
2023-01-22T14:00:00,2973.653,16891.76,11387.318,4913.505,36166.237,559.506
2023-01-22T15:00:00,2968.943,16987.724,11427.589,4927.713,36311.969,567.081
2023-01-22T16:00:00,2976.238,16494.51,11731.104,4977.488,36179.341,563.458
2023-01-22T17:00:00,2979.22,16313.792,11963.615,4985.633,36242.26,550.81
2023-01-22T18:00:00,2972.853,16293.014,12092.269,4986.629,36344.764,541.547
2023-01-22T19:00:00,2972.728,16153.033,12199.517,4986.629,36311.906,551.917
2023-01-22T20:00:00,2972.251,16182.287,11945.811,4953.687,36054.035,562.786
2023-01-22T21:00:00,2971.388,16344.959,11838.988,4956.13,36111.465,570.286
2023-01-22T22:00:00,2973.63,16110.929,11675.996,4769.972,35530.527,577.562
2023-01-22T23:00:00,2966.839,16110.109,11612.411,4487.612,35176.971,583.899
2023-01-23T00:00:00,2952.191,15874.438,11560.271,4432.497,34819.398,589.04
2023-01-23T01:00:00,2951.029,15730.357,11743.185,4464.082,34888.653,589.968
2023-01-23T02:00:00,2948.022,15678.137,11752.511,4493.404,34872.074,593.695
2023-01-23T03:00:00,2953.694,15808.822,11799.564,4508.789,35070.869,598.596
2023-01-23T04:00:00,2948.986,15920.643,11928.643,4586.347,35384.619,601.708
2023-01-23T05:00:00,2933.273,16384.603,12307.824,4917.396,36543.097,600.283
2023-01-23T06:00:00,2931.729,16620.274,12647.159,5397.68,37596.842,590.621
2023-01-23T07:00:00,2926.017,17171.722,12599.47,5509.447,38206.657,584.772
2023-01-23T08:00:00,2987.684,17333.575,12507.907,5592.345,38421.512,575.993
2023-01-23T09:00:00,3181.827,17317.717,12388.366,5695.153,38583.064,569.691
2023-01-23T10:00:00,3187.239,17434.46,12202.697,5685.651,38510.047,561.762
2023-01-23T11:00:00,3219.806,17593.579,11861.878,5692.8,38368.064,561.694
2023-01-23T12:00:00,3260.529,17612.99,11579.982,5719.226,38172.728,566.752
2023-01-23T13:00:00,3179.582,17562.958,11254.636,5680.945,37678.121,565.193
2023-01-23T14:00:00,3076.368,17582.643,10955.996,5629.45,37244.457,568.377
2023-01-23T15:00:00,3124.368,17591.938,11142.938,5599.676,37458.92,575.866
2023-01-23T16:00:00,3185.835,17585.104,11020.853,5600.49,37392.282,563.672
2023-01-23T17:00:00,3274.839,17574.714,11307.201,5669.451,37826.206,546.184
2023-01-23T18:00:00,3274.018,17602.601,11422.926,5654.428,37953.974,538.93
2023-01-23T19:00:00,3124.508,17597.953,11417.415,5547.095,37686.971,549.811
2023-01-23T20:00:00,2938.944,17138.914,11470.615,5507.547,37056.02,556.746
2023-01-23T21:00:00,2939.845,17076.579,11317.162,5393.607,36727.193,564.043
2023-01-23T22:00:00,2924.515,17029.554,11285.37,5077.31,36316.748,569.669
2023-01-23T23:00:00,2926.92,16927.029,10988.637,4729.518,35572.104,574.917
2023-01-24T00:00:00,2915.466,16840.908,10849.384,4588.157,35193.915,575.367
2023-01-24T01:00:00,2911.558,16764.903,10767.147,4537.93,34981.538,575.394
2023-01-24T02:00:00,2909.454,16803.178,10600.129,4445.891,34758.652,574.394
2023-01-24T03:00:00,2906.148,16825.05,10888.808,4401.003,35021.009,578.718
2023-01-24T04:00:00,2882.153,16843.096,10857.438,4368.242,34950.93,582.328
2023-01-24T05:00:00,2877.578,16927.303,11630.003,4595.035,36029.918,586.575
2023-01-24T06:00:00,2908.723,16928.943,12386.035,5233.241,37456.942,587.778
2023-01-24T07:00:00,2909.624,17206.99,12727.701,5463.564,38307.879,590.682
2023-01-24T08:00:00,3315.504,17629.668,12840.035,5475.419,39260.626,587.514
2023-01-24T09:00:00,3426.616,17654.821,12791.286,5568.182,39440.904,584.03
2023-01-24T10:00:00,3467.66,17028.187,12808.879,5484.741,38789.467,571.596
2023-01-24T11:00:00,3519.127,16846.922,12837.916,5451.889,38655.855,565.555
2023-01-24T12:00:00,3699.561,17086.695,12817.144,5443.473,39046.873,580.04
2023-01-24T13:00:00,3695.372,17125.518,12791.71,5440.486,39053.087,579.658
2023-01-24T14:00:00,3493.013,17105.833,12777.297,5428.812,38804.955,585.008
2023-01-24T15:00:00,3224.11,17026.546,12786.411,5445.554,38482.623,588.049
2023-01-24T16:00:00,2967.184,16667.845,12778.993,5512.162,37926.184,584.23
2023-01-24T17:00:00,3144.431,16668.392,12890.691,5577.322,38280.837,577.055
2023-01-24T18:00:00,3283.518,17043.225,12921.001,5608.997,38856.741,580.284
2023-01-24T19:00:00,3063.783,17153.952,12877.55,5558.408,38653.693,592.58
2023-01-24T20:00:00,2950.208,16893.127,12833.253,5514.244,38190.832,608.517
2023-01-24T21:00:00,2957.122,16734.282,12781.324,5413.879,37886.608,620.101
2023-01-24T22:00:00,2945.698,16669.759,12573.188,5267.269,37455.915,623.499
2023-01-24T23:00:00,2935.778,16440.103,12571.704,5052.965,37000.551,625.712
2023-01-25T00:00:00,2923.535,16153.033,12478.657,4951.967,36507.192,619.79
2023-01-25T01:00:00,2918.705,15503.161,12461.489,5023.191,35906.545,612.693
2023-01-25T02:00:00,2922.913,15468.712,12434.783,4977.126,35803.535,609.251
2023-01-25T03:00:00,2917.202,15465.158,12394.301,4958.574,35735.235,605.537
2023-01-25T04:00:00,2900.066,15478.008,12355.937,4964.456,35698.468,601.712
2023-01-25T05:00:00,2899.285,15771.913,12599.894,5137.04,36408.131,599.735
2023-01-25T06:00:00,2906.079,16889.573,12714.348,5354.783,37864.784,602.525
2023-01-25T07:00:00,2921.511,17420.79,12887.089,5576.508,38805.898,596.552
2023-01-25T08:00:00,3151.889,17516.48,12915.914,5654.79,39239.072,577.571
2023-01-25T09:00:00,3158.922,17459.886,12871.616,5692.076,39182.501,567.491
2023-01-25T10:00:00,3168.01,17523.041,12893.023,5673.343,39257.418,561.833
2023-01-25T11:00:00,3264.66,17567.605,12893.023,5637.143,39362.431,552.179
2023-01-25T12:00:00,3251.947,17564.052,12634.442,5630.808,39081.248,551.443
2023-01-25T13:00:00,3201.329,17535.071,12631.263,5645.469,39013.132,556.862
2023-01-25T14:00:00,3250.617,17552.022,12613.671,5715.063,39131.373,561.817
2023-01-25T15:00:00,3272.081,17499.802,12641.224,5743.48,39156.588,564.546
2023-01-25T16:00:00,3351.916,17505.817,12635.502,5851.175,39344.41,571.26
2023-01-25T17:00:00,3545.611,17496.249,12609.219,5878.054,39529.133,570.93
2023-01-25T18:00:00,3602.948,17506.364,12576.791,5881.04,39567.144,572.674
2023-01-25T19:00:00,3351.567,17486.953,12520.624,5654.247,39013.391,577.323
2023-01-25T20:00:00,3176.525,17519.214,12565.982,5412.069,38673.79,586.918
2023-01-25T21:00:00,3155.729,17243.627,12561.53,5412.069,38372.955,593.227
2023-01-25T22:00:00,3169.256,17057.988,12574.671,5336.954,38138.87,598.689
2023-01-25T23:00:00,3175.268,17059.628,12459.794,5170.796,37865.486,606.085
2023-01-26T00:00:00,3176.58,17185.939,11930.974,4867.259,37160.752,609.776
2023-01-26T01:00:00,3174.298,17194.141,11493.718,4848.254,36710.411,609.41
2023-01-26T02:00:00,3171.769,17194.688,11195.289,4824.996,36386.743,603.816
2023-01-26T03:00:00,3174.174,17204.803,11096.52,4818.299,36293.797,601.558
2023-01-26T04:00:00,3150.548,17220.114,11109.661,4878.843,36359.167,604.103
